order_purchase_date,review_id,review_categories_str_modified,is_delivery_delayed,customer_lat,customer_lng,review_comment_message_en
2018-01-14,6724babb3b9952660bc345b5f5a4db07,Delivery_Issue,False,-15.607627383914501,-56.033978783807946,"I no longer buy from Lannister. Whether it's a partner of Lannister or not, I will never use this Targaryen again. When I read that it's from this company, I run away. It's absurd. Almost a month to deliver. Extra.com is fine."
2017-06-23,308400be88a43702db20fbb71b6cff74,Delivery_Issue,False,-23.88021442880335,-46.41727266494471,"The store shipped the product immediately, the post office took a little longer."
2017-12-03,341ccd0a62b82793121e9ebdd1eafaf9,Delivery_Issue,False,-20.37497229153692,-43.418085248936116,"Targaryen is not trustworthy, they did not deliver my purchase and marked on the order tracking that it was delivered on 12/14/17, false company. I want to receive my products that were paid for with a bank slip."
2017-07-24,b92b5b1122f1298b87bc7882115db417,Delivery_Issue,False,-3.73456878838418,-38.51053386926288,The two leather covers I purchased were not delivered. Only one of them was. I am waiting for a refund or the delivery of the second cover.
2017-05-18,7c43af1205ff01c2b95065b2b02b3343,Delivery_Issue,False,-27.591470778485867,-48.58315671583112,"There was some confusion between the seller and Stark, as I received an email from Stark asking to cancel the product due to an unforeseen delivery issue; I denied it and received the product days later."
2018-02-28,4b4f1f1ad3fcac5ed98109ed67b1d072,Delivery_Issue,False,-23.55609171648326,-46.660462198375534,We only received one watch by mail.
2018-03-01,1ff86f2ca823caab2e02507d2633081d,Delivery_Issue,False,-22.822811422053213,-42.98685114650694,"I would like to know when my product will arrive?
Because the expected delivery date has passed, I would like a response, I am waiting!"
2018-08-03,c1f198cdce8b992a9cddc3aaba11e689,Delivery_Issue,False,-20.913864974146126,-43.10099606849122,"Despite the delay in issuing the invoice, once issued, the delivery was quick and the product came well packaged. I recommend."
2017-12-03,1489ef235189b9e5e1a9d4308bf228bd,Delivery_Issue,False,-29.17034521546987,-51.51583265028797,"I bought two backpacks, received only one, Christmas is coming and so far nothing!"
2018-01-22,b0ac2d014efe743e181a5e8dc9cfb8ad,Delivery_Issue,False,-23.431130605372818,-51.918235319335594,"The price was great, but the delivery time is long (over 1 month to deliver). I bought 2 cartridges and they only delivered 1; I complained and they sent the other one still within the delivery time."
2017-12-12,bbb937e9c2b62a2205af03e8a7fed42b,Delivery_Issue,False,-25.538499348815023,-49.19950992683624,"I bought a watch as a Christmas gift for my son and it hasn't arrived yet. I sent messages and in the last conversation, the watch was supposed to arrive yesterday, but I haven't received anything."
2017-12-14,77ac6288ca3e09284cb264d6b0b4d7a2,Delivery_Issue,False,-19.805563019680967,-44.02448617359142,It could have been delivered faster at the end of the year.
2017-10-19,32cba2bc8e4b8a57f2063c108e2d6693,Delivery_Issue,False,-22.455516587510118,-43.47008296388347,I bought 02 but only received 01.
2017-08-13,5bed105c6756af72c550e78d4e9bcba7,Delivery_Issue,False,-22.839226507396567,-42.22206859801616,"I am still waiting for a response regarding my products, they have already been paid for and I have NOT received them yet, there were 03 identical ones and I need to speak with people and NOT machines or recordings."
2017-11-03,cb0afd21795569cda373d39c5a0ca502,Delivery_Issue,False,-19.983319169326872,-44.0013738632822,I still have not received the product.
2017-03-27,90018c08b2ca29dddcf499cfa5ec54d8,Delivery_Issue,False,-19.93717749545114,-43.93564910981899,"Hello everyone, the attendant from Lannister was very attentive, but the store that was supposed to deliver the product canceled the purchase??? What could have happened???"
2017-09-28,974929cd0aae95525e5524f8d666160d,Delivery_Issue,False,-15.350684947467316,-49.81923618621308,"Very satisfied, super fast delivery... Awesome... congratulations... I messed up and bought a cell phone from Casas Bahia almost a month ago and they haven't delivered it."
2017-10-16,3ba4306480ae86226634b10b023a1250,Delivery_Issue,False,-23.50243054445295,-46.35358869190592,"It was not delivered to my house, that's why I didn't like it, I don't have time to go to the post office."
2018-05-12,db64106aff6c7180cb841937f43f5f44,Delivery_Issue,False,-5.866604369212288,-35.210272877738205,I haven't received the product yet...
2017-05-01,ef53057f3251e89611bcbc665e575765,Delivery_Issue,False,-10.199200116851008,-48.34503644640124,I had a problem with the delivery because there was no one at home to receive the goods at the time they passed.
2018-01-21,1a8dab4afb8c80d8d257fe0156d764b1,Delivery_Issue,False,-23.549136139521046,-46.43942597939031,I simply did not receive my product and I do not have a decent update on what will happen.
2017-11-15,6ca6687c5fbfd2dce06daaec628bdac9,Delivery_Issue,False,-23.522840094345344,-46.1955458411618,Shameless store. They didn't deliver the order and had the audacity to say that I canceled it. Terrible seller. Stark chose their partner very poorly.
2018-03-05,7ab4290d8a4c10493e37e671a99c9468,Delivery_Issue,False,-21.796349657403177,-43.347739013875625,"I bought two products, and one of them did not arrive. An audio adapter cable."
2017-06-25,b5be606d37fe1a0bd2bbcb7e550574a2,Delivery_Issue,False,-22.98392343049867,-43.207101465917965,"I received the order normally and on time; however, I was initially given an estimated delivery date that later kept getting pushed back. I didn't like this attitude. It took 2 weeks."
2017-09-16,b42955e5003fa4e9449770fb8b50d30d,Delivery_Issue,False,-22.93768625306417,-43.24886943417944,"It took a while, but it was delivered!"
2018-02-06,ce87e38ac994c81c48da4d5943ae56bb,Delivery_Issue,False,-27.63947421665443,-52.287228191170804,"The purchase made was for two praying bears, one pink and one blue; I only received one of the products I bought, the pink one. I am waiting for a response from the seller about what happened and if I will receive the other."
2017-07-25,08b9d4cd8d58d356ea8bc6c32508161e,Delivery_Issue,False,-23.478910049737898,-46.538241484997265,I am still waiting.
2018-02-19,6934c029c6b99a4fc38d30311d054d98,Delivery_Issue,False,-20.00154290619473,-43.888102883552385,I still have not received the product.
2017-12-07,d73b330b3ea514de72f3aec5e62e6b3a,Delivery_Issue,False,-7.289328572200058,-37.08906656945403,"It depends on whether they solve my problem, as the purchase was for 4 items, but the post office only delivered one package containing 2 tires."
2017-07-15,179527c47972453d440d9f65626945e4,Delivery_Issue,False,-23.00775092111679,-44.316365798269004,"I bought 2 watches, but only 1 was delivered."
2018-03-23,9b52da774798f2756b5f90da0150e546,Delivery_Issue,False,-30.15114647350837,-51.2173619761807,"VERY DELAYED DELIVERY, I BOUGHT ON 03/26/2018 AND STILL HAVEN'T RECEIVED THE PRODUCTS."
2018-01-19,b81386f4a1a025189712a50380b6d92f,Delivery_Issue,False,-18.775765183946625,-42.93166199720478,But this time it is taking too long.
2017-12-08,88c8c6494802ac4bc6f7d1f281bbc2e1,Delivery_Issue,False,-28.968928433226377,-51.06874599856591,"My merchandise was supposed to take about 20 days to arrive, it took almost two months!!!!!"
2018-02-17,f47eee9d6c0133adfcf75824e3edc5ea,Delivery_Issue,False,-22.922380751135307,-43.629510536912335,"THE PRODUCT IS GOOD, BUT IT TOOK ALMOST 2 MONTHS TO RECEIVE!!!!"
2018-05-26,f6de0cc6fe79a9a4e9401ed097b96135,Delivery_Issue,False,-19.82256891358971,-40.27108349346427,I still haven't received my sofa cover; I'm waiting.
2017-12-04,2f4630e2e0dcb3feef0ceba022315569,Delivery_Issue,False,-22.41339600173933,-48.45129697299396,"Unfortunately, it's worth paying a little more and buying in a physical store in your city. All stores, including Stark, are having terrible delivery times for products!"
2017-08-14,985e48b93ee65708e73e0d29b1bde5ea,Delivery_Issue,False,-23.138276989175566,-46.468612532513475,I did not receive the product I bought and paid for.
2017-02-22,7402d9816355cb95d67700c28016e7a0,Delivery_Issue,False,-10.970192918436357,-37.055876729900504,I haven't received it yet. What should I do?
2018-02-05,968a6443cdaf0f905d0ac0b90e950d9c,Delivery_Issue,False,-30.157486153891497,-51.15654975984019,"The product was delivered on time, even a week early, but there was an unforeseen issue with my delivery, I tried to contact several times without any success, I was left for over a week without knowing anything."
2018-03-27,f8f7f02bb2354462e17705268f1e6d52,Delivery_Issue,False,-22.942311951383264,-43.166780906762526,"I still haven't received one of the watches, still waiting... thank you!"
2017-09-06,9ee567622808717de051387afa21d130,Delivery_Issue,False,-19.934737596235344,-43.48055574244055,It arrived broken and missing a piece
2017-10-02,5d6b898da48ebf08c8daf5c81b4365dc,Delivery_Issue,False,-22.954408685481415,-43.185650031057385,I haven't received the product yet.
2018-02-08,e8e447de2af77285a37b085d3ec3bbe4,Delivery_Issue,False,-23.607065980745592,-46.70458436752859,"I still haven't received the product.
I hope at least the points were awarded according to the promotion."
2018-03-05,9a2cd716541ca35682a526a6a7632239,Delivery_Issue,False,-23.59848072217747,-46.83224194829915,I only received one of the products... so far I haven't received the Decorative Frames Set Faith Love Family with Glass A4... waiting.
2018-05-06,ecd30ad71b1a6be967f483f490915fb1,Delivery_Issue,False,-23.984858304705913,-46.30206995146367,THEFT! The invoice states 2 units but only ONE comes in the package. Do they want to charge without delivering?
2018-02-20,63700530c6d71d43d7be8e5d2d67fefe,Delivery_Issue,False,-27.62939454251467,-48.664483887373414,"Everything was correct except for the delay, which is not the supplier's fault but rather the postal service."
2018-02-03,81a57c09af35f9736f760b6ae16af118,Delivery_Issue,False,-29.173683520686257,-51.18183383155813,"Delay, product not delivered!"
2018-01-08,a46fe3b88c1ecfc85f890c924ca1c516,Delivery_Issue,False,-15.576748178629297,-56.02284311315735,The delivery time could be shorter!
2017-10-26,eb29c16f2a5cf444dd0c6f608c9f7ce7,Delivery_Issue,False,-3.912322652354214,-38.376434985468876,"Guys, I still haven't received my order. How do I get you to send it again?"
2017-06-19,96813c044224f5c1ea4226e2083b1f9a,Delivery_Issue,False,-29.784433749766997,-55.79219384385998,I received 2 of the 3 desired products.
2017-10-06,15a7d2219d15799cab383dd57fab5e82,Delivery_Issue,False,-25.37683628464604,-51.489774122790465,"Product was not delivered; they only delivered an empty envelope, with nothing inside, not even a piece of paper, absurd, pure scam, a case for the police."
2018-01-06,0cfd1e1f5df30aa51419c8f420f2ea2b,Delivery_Issue,False,-29.912722324461413,-51.08481400591595,I received half of the material.
2018-01-15,14f0547491d3c47c198bbf05ff571363,Delivery_Issue,False,-23.53457301407031,-46.68229313418208,"The only thing I think is that deliveries could be faster, every 10 or 15 days is too slow."
2017-07-22,9af54c3ce6be8d6c49c45fd02e06f1cf,Delivery_Issue,False,-22.709309871783464,-43.340396840703605,The product was not delivered to my house. I had to go pick it up at the agency. I paid 20 reais for shipping and still did not receive it at home.
2017-08-20,ff36173f9868b67adc0de74c459cc97c,Delivery_Issue,False,-23.55493816431263,-46.5684144488935,"Although the delivery was on time, the wait is long compared to other purchases I usually make online."
2017-01-30,0e1bd87b6b5bd2b1413ef0691ca0dbc4,Delivery_Issue,False,-19.874060044307274,-44.98701334631972,I STILL HAVEN'T RECEIVED MY WELDING MACHINE.
2017-03-15,a34ba33faede53b2060490a1439bf425,Delivery_Issue,False,-29.155674465575085,-51.51306325887411,"Expected delivery date 05/17, we urgently need this product and nothing."
2017-07-24,db9001747f6578812d6d1fcfedba49ae,Delivery_Issue,False,-23.46535113147831,-46.33959705106873,"RELIABLE STORE, BUT I HAVEN'T RECEIVED THE PRODUCT YET"
2018-07-20,f50897c4d20c2a6b268582720e56a01a,Delivery_Issue,False,-22.936425609192046,-45.47206960119008,"I need to receive this product, it must have been delivered to someone else"
2018-05-05,d04bfe3b90e5436b03b65e86d8b6e62d,Delivery_Issue,False,-7.933580267602221,-34.88569779728009,"Despite the delay in delivery, everything else went well."
2017-11-24,52c58b112be6091c59eaea5e5342c6ac,Delivery_Issue,False,-22.76960017971,-47.150402273886904,"I did not receive the product, so I am unable to evaluate."
2017-04-10,442073e0e9c6cbdd830262e6e4d9e811,Delivery_Issue,False,-22.48619767441374,-48.559591023505334,"The pacifier was not delivered, only the Microwave Steam Sterilizer - Philips Avent came."
2017-12-25,300922ed651d4e16c7b9fc97435b1a10,Delivery_Issue,False,-23.691886310998093,-46.79068226944645,It took a long time for the post office to deliver.
2018-08-07,e7b22b33f3399ab9106214f86e5edf6d,Delivery_Issue,False,-23.591281998559445,-46.72003054986746,I still haven't received my curtain.
2017-12-11,beafcce1e5f8335b5674e99f85e42b22,Delivery_Issue,False,-28.9720990314305,-52.00750426344917,I am waiting for the second part of the order; I only received one part of the request... I am still waiting. Thank you.
2017-03-14,89ca32f678121dc844cafc2b4b2c73a2,Delivery_Issue,False,,,I still haven't received the product after more than 2 months since the purchase.
2017-11-05,f36b99ffbceabeb3a52181492353ee4b,Delivery_Issue,False,-7.6474488035825425,-40.15244315280836,Still waiting for the door protector and the single bed sets.
2017-08-20,2a1993cf1867bbfc58d8a8d8db314408,Delivery_Issue,False,-27.814755187584357,-50.323991812577134,They should improve the delivery time. It takes too long to deliver the goods. The product sat for a few days and could have already been shipped.
2017-08-07,3a6d1695936c903928637a5dfecb725b,Delivery_Issue,False,-20.509578080042573,-40.37363064122116,"The problem was with the Post Office, which continues to provide a shameful service."
2017-04-22,4994fe478b3f3ebda4db5988f417b6a4,Delivery_Issue,False,-9.583374640108921,-36.47019908728879,"They didn't deliver on time, it's been over 30 days, for a measly pair of scissors. I had to buy one around here. Because the company didn't even commit to sending an email to reassure me."
2018-05-22,6bd75b3bd8efb88e88d205c1add1f51e,Delivery_Issue,False,-22.859827954098073,-47.03822923832903,Separate deliveries... the entire order has not yet arrived.
2018-03-20,6eb22fdbb42ecce1a902bab10ce2520c,Delivery_Issue,False,-22.365844506654106,-49.07472118067488,They delivered me the wrong rug. I am waiting for measures to be taken.
2017-03-21,a53178a3f7acc22a667685ad6472cf29,Delivery_Issue,False,-15.566053992679109,-56.084865406476574,"The product was not delivered, but the postal service's website states that it was delivered. I am waiting for a response."
2017-11-05,503d0267cd3eec89976012d4c2a2efbf,Delivery_Issue,False,-2.5381100332884197,-44.289349640193045,came missing items
2017-05-18,db2fb4d240597a1de84b4214ec691ce3,Delivery_Issue,False,-29.91603037624623,-51.07581248061897,"I have already received it, but the LG K10 is taking a while, I'm still waiting for it... because I bought it before the screen protector. Thanks!"
2018-01-21,359c860f306eb64ea2feaaf4e980cb7b,Delivery_Issue,False,-23.34023461327358,-46.830139519037,"I am very upset; it was not delivered and they didn't even give me an explanation, which is disrespectful to me. My daughter is going to school without a backpack. Super upset."
2018-04-12,4447b3ada801a6efd7595076585aa40a,Delivery_Issue,False,-1.2930317371521176,-48.458589625196225,"I ordered two units of the same product and only received one unit, and no one is giving me feedback."
2017-11-28,802cc51d1b8af1b533b620308058fa1f,Delivery_Issue,False,-27.00447650803858,-51.15253710423868,I still have not received the product.
2017-12-07,d74687fe595f51e18a5b98b6c6c45df1,Delivery_Issue,False,-22.926258825257275,-43.231846424609145,"I BOUGHT 02 SETS OF SATIN SHEETS AND A BEDSPREAD, BUT SO FAR I HAVE ONLY RECEIVED THE SHEET SET IN COPPER COLOR. WHAT HAPPENED????"
2018-01-02,a3d0aa1ade63a7d134d25472cb4f659b,Delivery_Issue,False,-22.716288877191023,-43.51530571258531,"Almost a month ago, I ordered the watch and paid via boleto, and I still haven't received anything. I sent two emails and they didn't even give me a response; OSLIT STORES ARE OUT FOR ME. Lannister WITHOUT PRESTIGE."
2017-08-23,2271874405ccbcc1455a1449d6693f27,Delivery_Issue,False,-22.82570251752049,-45.190396155703745,"I've never seen it take so long for delivery by internet, first time."
2017-09-25,2101bafe2ac22593ae73bfceab57ec72,Delivery_Issue,False,-12.88379843495981,-38.31373848145942,It's been a month since I placed my order for a set of aluminum kitchen containers (5) white with black dots and I still haven't received it. I want to know what action this company will take.
2017-11-26,0186dfcf2c8bb3a8f902f92bd89cff7d,Delivery_Issue,False,-10.922406650065621,-37.05085280943781,"The box arrived damaged. I was worried about the integrity of the product, but everything was fine."
2018-03-15,31e7f167400b4df03be41e69617ba0d4,Delivery_Issue,False,-22.930174584016687,-43.39608391214564,I still haven't received the product or any guidance on what to do from the store.
2018-02-16,300fb117f254df8fae24581c43ae0d9b,Delivery_Issue,False,-14.864701100563654,-40.84258947582425,"Guys, I ordered 3 water dispensers and only one was delivered, are there others to be delivered?"
2018-05-15,54a8ac23bac5c6a2cb18df53795af0a6,Delivery_Issue,False,-23.5381371487334,-46.6767883913836,I still haven't received my product.
2016-10-04,57998f6fb9bff624291f11c44033bf57,Delivery_Issue,False,-22.893316085785226,-42.47000671301413,"Based on my shopping experience on Mercado Livre, I think delivery via Correios could be faster (posting)."
2017-04-17,3f26befd66b33d6140c8314bccf67ea6,Delivery_Issue,False,-23.211336157869347,-46.88030293880771,A huge deadline and they haven't delivered.
2018-04-30,9795b5fb0094ddd06f7688dab1f5bb26,Delivery_Issue,False,-7.1237771145739055,-34.97881769691427,"I placed the order on 30-04-2018 and paid the product's price on the same day. As of today, 09-06-2018 (over a month), the product has not arrived at my residence. I will have to contact the relevant authority."
2018-04-04,f47279ea5a9c64ce467dd3b187c52593,Delivery_Issue,False,-23.01298650422646,-43.46551954103294,"I bought a long time ago! I bought two at the same time, I don't know why they sent the two filters separately. Only one arrived, the other hasn't arrived until today and I still haven't received any response from the store."
2017-07-03,e9a415465463fb3ab6e0fe7eb151c7ae,Delivery_Issue,False,-26.12585603089477,-49.81253069564952,I bought 2 pots but only received one
2017-09-14,724539bf8668b7cf318df67996dc8718,Delivery_Issue,False,-3.717084838941394,-38.5725806892878,It has been almost a month since I placed the order and the product still hasn't arrived.
2018-03-31,f28b2d3524f86a0501189aab29bbd7b5,Delivery_Issue,False,-22.76960017971,-47.150402273886904,The product was not delivered; I had to pick it up at the post office.
2017-07-24,718a42f489c183141820eeb6f74625b5,Delivery_Issue,False,-23.608527203762673,-46.661200705889904,I am still waiting.
2018-02-01,6882162478da55753a244854074f347b,Delivery_Issue,False,-16.05860168093485,-47.97930415145136,Only one of the items was delivered. The second one was not.
2017-07-25,bf2ddf9a7b226a7d9cacd87ce0805499,Delivery_Issue,False,-19.944897882133578,-43.93958522933526,I bought 2 bulbs and only received one.
2018-02-02,1a724f27d7022b90e4e5051086fc4661,Delivery_Issue,False,-23.518635254069054,-46.41380664707032,"The product was delivered on time, however, two printer cartridges were purchased and they came separately, the site only had one tracking code and I couldn't get assistance from America."
2018-05-09,8c935cd624a8cd93542d98ea74a2ef4d,Delivery_Issue,False,-14.086973323425672,-46.361570335997754,"I just think they should send the product sooner, I always buy, but this time my product hasn't arrived yet."
2018-04-04,4c39acfd2d651b8590050f9eb35e1611,Delivery_Issue,False,-22.69294884489288,-46.98287754029338,"Product was delivered partially
I did not receive what I bought."
2017-06-11,6c035933a41f17dca6d63bd5ff03291f,Delivery_Issue,False,-23.656789411025073,-46.78053307135405,This was the worst purchase of my life. I bought it on 06/11/17 to receive it on 07/05/17 and to this day I have not received it and no one has called me to provide any information. The worst purchase of my life.
2018-03-18,213e266fd93b4125639b7d365108e6b3,Delivery_Issue,False,-22.972563998366834,-43.64295047031437,"I only received 1 roll of 2.5mm, the roll of 6.00mm has not arrived yet, Catia."
2018-06-11,5911f9d982ccd49969ec4a514e952c40,Delivery_Issue,False,-23.54493260145606,-46.42885774341656,They did not deliver
2017-05-28,b81b6fd1169f65bd6eb77802ae8c30fd,Delivery_Issue,False,-19.78868766742378,-43.93969573586318,"I bought two tires, paid for two tires, order placed and paid for two tires. I received an invoice for the two tires at home, but only one tire was inside the package. I await a response regarding this."
2017-07-05,fc63818882f8272fdc38e9c25068b433,Delivery_Issue,False,-27.63604581650499,-52.2730491223361,"Only one of the products I bought was delivered, and there is still one more to be delivered, and the tracking code says it has already been closed."
2017-11-30,5ac796e8c64e828de2c229ca7067980f,Delivery_Issue,False,-23.6012558848577,-48.07028912493733,"I am still waiting for the delivery of the product; the invoice hasn't even been issued yet, and it has been over a month since the purchase date! I am waiting for some information from Lannister about the purchase."
2018-06-10,f3c6e7d738482de2b650baf678759d11,Delivery_Issue,False,-21.229870113808598,-47.787102468007,"So far, I have not received the product."
2017-09-13,f3ffaddec4f8079d58b476a5c878455f,Delivery_Issue,False,-22.880118655848953,-43.483604754804006,"It should have been delivered to my residence as agreed at the time of purchase. Unfortunately, they deceive people and we have to lose an hour of work to pick up the goods at the post office."
2018-04-23,4834f393efc5fd74b084a2272faecfe0,Delivery_Issue,False,-23.629487050309788,-46.52414775441366,"As of now, it has not been delivered!"
2018-01-25,de3bd84fd91ea1554b2afefc0e6513c4,Delivery_Issue,False,-22.954278207609658,-42.96711894755224,"It arrived, but that's not all that matters; even though it was within the deadline, the delivery took a while. You can only track it by calling Lannister to find out, which is why I didn't give fewer stars."
2017-04-25,e0aaa93a454746ac8e25db7fb1109aa2,Delivery_Issue,False,-19.93717749545114,-43.93564910981899,I just didn't receive the product!!!
2017-12-11,5c183d0223853ffc2559febb4ddbbcac,Delivery_Issue,False,-30.033513650127862,-51.180472988640965,"Despite the postal delay, I love shopping at Lannister stores"
2017-05-17,a457f052b662f22472df4e01fd771a9a,Delivery_Issue,False,-27.160802125766637,-52.31539991047457,Did not deliver the product and did not get in touch.
2017-10-17,fde930a6fba57d9ac9cb718f6f75a88b,Delivery_Issue,False,-22.9790211808901,-43.69012245165257,"I bought 3 cushions and only received 2, without the respective invoice."
2018-02-26,bb4ec1526be7317dc8b03b4e229f285b,Delivery_Issue,False,-23.50371906481274,-46.588291028965315,My product hasn't arrived yet and the delivery deadline has passed.
2018-04-13,7cd379f5b20d67092071a2689ca7c2f6,Delivery_Issue,False,-22.783351382978882,-43.34124145850288,The delay is significant.
2017-05-30,b6a1ae898e45b906325c9bedeb7f0d19,Delivery_Issue,False,-23.588548090189526,-46.39957872251529,"They just didn't deliver to my house; I paid for shipping and had to go pick it up, but everything else was fine."
2017-02-13,9f39b6c8bb519054d31b33a7387aea5b,Delivery_Issue,False,-15.657448058889154,-47.8095103858827,"It was delivered 10 days after payment. When the product arrived, I found the machine's motor a bit weak, but it sews well."
2018-07-24,85a3e50c678d1d8aac6021c039d5ad13,Delivery_Issue,False,-22.96619236089961,-43.330734513875434,I did not receive the product
2018-02-05,aca73a211e54eb67096833db1f7052ca,Delivery_Issue,False,-23.597730447858044,-46.5265236810902,"Good afternoon, I did not receive the two baskets as per the invoice. I only received one, and I paid for two, I hope to be contacted as soon as possible."
2018-08-07,c0f84473e906283016c74f2b29ab99f6,Delivery_Issue,False,-23.00947497991475,-43.334530048914964,They didn't deliver the purchased sheets.
2018-04-10,15ff5b774c65ccd02968f3c64d9a26a4,Delivery_Issue,False,-28.47572857600972,-48.784659261030505,Only 2 chair covers were delivered without the tablecloth and without the other 4 chair covers. This was charged at a very high price for the delivery.
2018-06-10,88853b30cf3362c56a2a2401beac2c97,Delivery_Issue,False,-23.557357614686318,-51.48681824634586,"I received only one product, not two as I paid for. I urgently want the rest of the order because I am in a hurry."
2017-07-26,7b5e11cb50b3afb09adda2ec8c5d67f1,Delivery_Issue,False,-1.4501672541892998,-48.45933986259771,"The post office is the worst company in the world, and I don't feel comfortable buying from stores that work with the post office. I prefer Walmart or Ponto Frio; there they don't work with the post office!"
2018-07-19,7d5dd5e9831bc6093fb7980a3dee5c22,Delivery_Issue,False,-22.583825650676165,-47.37638610949688,"I bought 3 LED ceiling lights, 2 smart drains, and 2 lamps. One of the drains came broken, compromising its functionality, and the 2 lamps simply were not delivered. And so far, nothing."
2017-12-06,9a7b4b078dda721871f7f535857869d5,Delivery_Issue,False,-18.94707354685371,-46.99146764794275,Still waiting for the product delivery.
2018-02-04,e1fc9810abc74d6cd75eda9fa0156440,Delivery_Issue,False,-5.516082473097253,-47.48207354222857,It has passed the delivery deadline.
2018-03-14,80b2610a394f3f95a702abaf5365e6e1,Delivery_Issue,False,-21.261305139468313,-48.30695136487191,I ordered and paid for three products and only received 2. I want the third product that I ordered and paid for.
2018-07-17,5e1ac8d60cc72080315dc70597760561,Delivery_Issue,False,-23.58639253610522,-46.63229226089601,"Good afternoon,
only 1 product was delivered, the Patchwork Bedspread Kit Inter Home Single Rozac is missing.
I hope it gets delivered, as it has already been paid for."
2018-03-19,f3c1f6bc7f88839f2647f3c7808a2f02,Delivery_Issue,False,-23.46300549914994,-47.502616746908714,"Only one watch was delivered, the Spider-Man one is missing."
2017-10-25,55df61f6c8a6fc523c0362cd4d10983c,Delivery_Issue,False,-16.654349362801916,-49.49833699461515,I thought it took too long.
2017-05-19,543425db81ab7755d8190a4c7eb93642,Delivery_Issue,False,-12.275313565706957,-38.976237357804244,The product was not delivered.
2017-03-16,8e4bd70f0443a6d82091fa956bb56a3e,Delivery_Issue,False,-23.563435490498804,-46.657916039196984,"Typically Carioca. Received in 24 hours and delivered in 168 hours, a package weighing 330 grams."
